Fraction,MF,SampID,Retention_time,mz,QCd_area,method,Station
HILICPos,426_HILICPos,210322_Smp_PPL_Aloha_B,7.245,132.10205,8902816.76460036,PPL,A
HILICPos,426_HILICPos,210322_Smp_PPL_Aloha_C,7.245,132.10205,10627794.091951402,PPL,A
HILICPos,426_HILICPos,210322_Smp_PPL_PS_A,7.245,132.10205,2656234.5825516866,PPL,PS
HILICPos,426_HILICPos,210322_Smp_PPL_PS_B,7.245,132.10205,2016312.57986443,PPL,PS
HILICPos,426_HILICPos,210322_Smp_PPL_PS_C,7.245,132.10205,2919313.674715052,PPL,PS
RP,4266_RP,210329_Smp_PPL_PS_A,2.853,218.17511,1150760,PPL,PS
RP,4266_RP,210329_Smp_PPL_PS_B,2.853,218.17511,1223310,PPL,PS
RP,4266_RP,210329_Smp_PPL_PS_C,2.853,218.17511,1785622,PPL,PS
RP,4267_RP,210329_Smp_PPL_PS_A,4.741,218.17519,1711548,PPL,PS
RP,4267_RP,210329_Smp_PPL_PS_B,4.741,218.17519,892102,PPL,PS
RP,4267_RP,210329_Smp_PPL_PS_C,4.741,218.17519,1894108,PPL,PS
RP,4268_RP,210329_Smp_PPL_PS_A,4.553,218.17519,2389644,PPL,PS
RP,4268_RP,210329_Smp_PPL_PS_B,4.553,218.17519,1055572,PPL,PS
RP,4268_RP,210329_Smp_PPL_PS_C,4.553,218.17519,2130556,PPL,PS
HILICPos,427_HILICPos,210322_Smp_Aloha_A,6.841,132.10205,32551994,CatEx,A
HILICPos,427_HILICPos,210322_Smp_Aloha_B,6.841,132.10205,28215180,CatEx,A
HILICPos,427_HILICPos,210322_Smp_Aloha_C,6.841,132.10205,28779714,CatEx,A
HILICPos,427_HILICPos,210322_Smp_PPL_Aloha_A,6.841,132.10205,42168220,PPL,A
HILICPos,427_HILICPos,210322_Smp_PPL_Aloha_B,6.841,132.10205,38588180,PPL,A
HILICPos,427_HILICPos,210322_Smp_PPL_Aloha_C,6.841,132.10205,40660408,PPL,A
HILICPos,427_HILICPos,210322_Smp_PPL_PS_A,6.841,132.10205,14643958,PPL,PS
HILICPos,427_HILICPos,210322_Smp_PPL_PS_B,6.841,132.10205,16175384,PPL,PS
HILICPos,427_HILICPos,210322_Smp_PPL_PS_C,6.841,132.10205,16541536,PPL,PS
RP,4278_RP,210329_Smp_PPL_Aloha_A,0.98,218.97481,1292858.5091300467,PPL,A
RP,4278_RP,210329_Smp_PPL_Aloha_B,0.98,218.97481,508019.5871309792,PPL,A
RP,4278_RP,210329_Smp_PPL_Aloha_C,0.98,218.97481,1628276.6797092136,PPL,A
RP,4278_RP,210329_Smp_PPL_PS_A,0.98,218.97481,716046.6206777937,PPL,PS
RP,4278_RP,210329_Smp_PPL_PS_B,0.98,218.97481,1086560.940710092,PPL,PS
RP,4278_RP,210329_Smp_PPL_PS_C,0.98,218.97481,1753290.980791692,PPL,PS
HILICNeg,428_HILICNeg,210322_Smp_Aloha_A,3.548,128.94101,896254,CatEx,A
HILICNeg,428_HILICNeg,210322_Smp_Aloha_B,3.548,128.94101,564744,CatEx,A
HILICNeg,428_HILICNeg,210322_Smp_Aloha_C,3.548,128.94101,9337020,CatEx,A
RP,429_RP,210329_Smp_PPL_PS_A,1.063,114.09167,2811112.6634208024,PPL,PS
RP,429_RP,210329_Smp_PPL_PS_B,1.063,114.09167,1322468.0210189263,PPL,PS
RP,429_RP,210329_Smp_PPL_PS_C,1.063,114.09167,79433.958238762,PPL,PS
HILICPos,43_HILICPos,210322_Smp_Aloha_A,7.227,76.07635,880853760,CatEx,A
HILICPos,43_HILICPos,210322_Smp_Aloha_B,7.227,76.07635,820673728,CatEx,A
HILICPos,43_HILICPos,210322_Smp_Aloha_C,7.227,76.07635,1146088192,CatEx,A
HILICPos,43_HILICPos,210322_Smp_PS_A,7.227,76.07635,43005920,CatEx,PS
HILICPos,43_HILICPos,210322_Smp_PS_B,7.227,76.07635,46683168,CatEx,PS
HILICPos,43_HILICPos,210322_Smp_PS_C,7.227,76.07635,40657572,CatEx,PS
HILICPos,43_HILICPos,210322_Smp_PPL_Aloha_A,7.227,76.07635,9623784,PPL,A
HILICPos,43_HILICPos,210322_Smp_PPL_Aloha_B,7.227,76.07635,6092772,PPL,A
HILICPos,43_HILICPos,210322_Smp_PPL_Aloha_C,7.227,76.07635,9517410,PPL,A
HILICPos,430_HILICPos,210322_Smp_PPL_Aloha_A,14.91,133.02791,99228128,PPL,A
HILICPos,430_HILICPos,210322_Smp_PPL_Aloha_B,14.91,133.02791,2884158,PPL,A
HILICPos,430_HILICPos,210322_Smp_PPL_Aloha_C,14.91,133.02791,57990376,PPL,A
HILICPos,430_HILICPos,210322_Smp_PPL_PS_A,14.91,133.02791,9590780,PPL,PS
HILICPos,430_HILICPos,210322_Smp_PPL_PS_B,14.91,133.02791,9376384,PPL,PS
HILICPos,430_HILICPos,210322_Smp_PPL_PS_C,14.91,133.02791,32052930,PPL,PS
RP,4314_RP,210329_Smp_PPL_Aloha_A,2.296,219.17062,364914,PPL,A
RP,4314_RP,210329_Smp_PPL_Aloha_B,2.296,219.17062,221990,PPL,A
RP,4314_RP,210329_Smp_PPL_Aloha_C,2.296,219.17062,256216,PPL,A
RP,4314_RP,210329_Smp_PPL_PS_A,2.296,219.17062,389944,PPL,PS
RP,4314_RP,210329_Smp_PPL_PS_B,2.296,219.17062,288322,PPL,PS
RP,4314_RP,210329_Smp_PPL_PS_C,2.296,219.17062,354006,PPL,PS
HILICNeg,432_HILICNeg,210322_Smp_PPL_PS_A,10.535,129.01854,44232588,PPL,PS
HILICNeg,432_HILICNeg,210322_Smp_PPL_PS_B,10.535,129.01854,40690192,PPL,PS
HILICNeg,432_HILICNeg,210322_Smp_PPL_PS_C,10.535,129.01854,24456834,PPL,PS
RP,4323_RP,210329_Smp_PPL_Aloha_A,8.691,219.60693,113971.34887045863,PPL,A
RP,4323_RP,210329_Smp_PPL_Aloha_B,8.691,219.60693,123795.90163663388,PPL,A
RP,4323_RP,210329_Smp_PPL_Aloha_C,8.691,219.60693,146735.75657708035,PPL,A
RP,4323_RP,210329_Smp_PPL_PS_A,8.691,219.60693,183624.28246073597,PPL,PS
RP,4323_RP,210329_Smp_PPL_PS_B,8.691,219.60693,240579.35242108215,PPL,PS
RP,4323_RP,210329_Smp_PPL_PS_C,8.691,219.60693,182099.6041081129,PPL,PS
RP,4329_RP,210329_Smp_PPL_Aloha_A,0.653,219.8911,3931224.575989643,PPL,A
RP,4329_RP,210329_Smp_PPL_Aloha_B,0.653,219.8911,1691705.08486222,PPL,A
RP,4329_RP,210329_Smp_PPL_Aloha_C,0.653,219.8911,2589869.860313548,PPL,A
RP,4329_RP,210329_Smp_PPL_PS_A,0.653,219.8911,1065950.7534693389,PPL,PS
RP,4329_RP,210329_Smp_PPL_PS_B,0.653,219.8911,1025658.7212659536,PPL,PS
RP,4329_RP,210329_Smp_PPL_PS_C,0.653,219.8911,1400297.2486224836,PPL,PS
RP,434_RP,210329_Smp_PPL_Aloha_A,1.141,114.12815,256953.89866958547,PPL,A
RP,434_RP,210329_Smp_PPL_Aloha_B,1.141,114.12815,228226.750516323,PPL,A
RP,434_RP,210329_Smp_PPL_Aloha_C,1.141,114.12815,235021.8517935567,PPL,A
RP,434_RP,210329_Smp_PPL_PS_A,1.141,114.12815,118435.93546868736,PPL,PS
RP,434_RP,210329_Smp_PPL_PS_B,1.141,114.12815,162574.57439235804,PPL,PS
RP,434_RP,210329_Smp_PPL_PS_C,1.141,114.12815,208927.47086566853,PPL,PS
RP,4354_RP,210329_Smp_Aloha_A,0.794,220.11806,306494.6973971788,CatEx,A
RP,4354_RP,210329_Smp_Aloha_B,0.794,220.11806,254218.5996481353,CatEx,A
RP,4354_RP,210329_Smp_Aloha_C,0.794,220.11806,633303.3011029266,CatEx,A
RP,4354_RP,210329_Smp_PS_A,0.794,220.11806,564764.9818975894,CatEx,PS
RP,4354_RP,210329_Smp_PS_B,0.794,220.11806,233818.48338316497,CatEx,PS
RP,4354_RP,210329_Smp_PS_C,0.794,220.11806,233380.88913735963,CatEx,PS
RP,4354_RP,210329_Smp_PPL_Aloha_A,0.794,220.11806,858252.748999001,PPL,A
RP,4354_RP,210329_Smp_PPL_Aloha_B,0.794,220.11806,766187.55483438,PPL,A
RP,4354_RP,210329_Smp_PPL_Aloha_C,0.794,220.11806,504845.48181714705,PPL,A
RP,4354_RP,210329_Smp_PPL_PS_A,0.794,220.11806,368723.1246335223,PPL,PS
RP,4354_RP,210329_Smp_PPL_PS_B,0.794,220.11806,446187.2589863739,PPL,PS
RP,4354_RP,210329_Smp_PPL_PS_C,0.794,220.11806,419259.5946442328,PPL,PS
RP,4360_RP,210329_Smp_PS_A,0.991,220.15454,244864,CatEx,PS
RP,4360_RP,210329_Smp_PS_B,0.991,220.15454,221952,CatEx,PS
RP,4360_RP,210329_Smp_PS_C,0.991,220.15454,315836,CatEx,PS
RP,4360_RP,210329_Smp_PPL_Aloha_A,0.991,220.15454,662822,PPL,A
RP,4360_RP,210329_Smp_PPL_Aloha_B,0.991,220.15454,753002,PPL,A
RP,4360_RP,210329_Smp_PPL_Aloha_C,0.991,220.15454,400260,PPL,A
RP,4360_RP,210329_Smp_PPL_PS_A,0.991,220.15454,913664,PPL,PS
RP,4360_RP,210329_Smp_PPL_PS_B,0.991,220.15454,690868,PPL,PS
RP,4360_RP,210329_Smp_PPL_PS_C,0.991,220.15454,794294,PPL,PS
RP,4372_RP,210329_Smp_PPL_PS_A,0.927,220.99725,106717.36360535408,PPL,PS
RP,4372_RP,210329_Smp_PPL_PS_B,0.927,220.99725,320756.5429871621,PPL,PS
RP,4372_RP,210329_Smp_PPL_PS_C,0.927,220.99725,562513.6483433227,PPL,PS
RP,4375_RP,210329_Smp_PPL_Aloha_A,5.122,221.05984,912004.2492076884,PPL,A
RP,4375_RP,210329_Smp_PPL_Aloha_B,5.122,221.05984,649312.4449771834,PPL,A
RP,4375_RP,210329_Smp_PPL_Aloha_C,5.122,221.05984,798264.7384642084,PPL,A
RP,4375_RP,210329_Smp_PPL_PS_A,5.122,221.05984,707443.8007631084,PPL,PS
RP,4375_RP,210329_Smp_PPL_PS_B,5.122,221.05984,635852.1889594881,PPL,PS
RP,4375_RP,210329_Smp_PPL_PS_C,5.122,221.05984,872238.4811385423,PPL,PS
RP,4399_RP,210329_Smp_PPL_Aloha_A,8.142,221.15149,244126.19056464516,PPL,A
RP,4399_RP,210329_Smp_PPL_Aloha_B,8.142,221.15149,410637.08620268904,PPL,A
RP,4399_RP,210329_Smp_PPL_Aloha_C,8.142,221.15149,367901.1657880731,PPL,A
RP,4399_RP,210329_Smp_PPL_PS_A,8.142,221.15149,344868.5919427286,PPL,PS
RP,4399_RP,210329_Smp_PPL_PS_B,8.142,221.15149,370184.3398200548,PPL,PS
RP,4399_RP,210329_Smp_PPL_PS_C,8.142,221.15149,593261.1206616355,PPL,PS
HILICPos,440_HILICPos,210322_Smp_PPL_Aloha_A,2.259,134.06007,5098228,PPL,A
HILICPos,440_HILICPos,210322_Smp_PPL_Aloha_B,2.259,134.06007,4485310,PPL,A
HILICPos,440_HILICPos,210322_Smp_PPL_Aloha_C,2.259,134.06007,4396030,PPL,A
HILICPos,440_HILICPos,210322_Smp_PPL_PS_A,2.259,134.06007,5558606,PPL,PS
HILICPos,440_HILICPos,210322_Smp_PPL_PS_B,2.259,134.06007,4463190,PPL,PS
HILICPos,440_HILICPos,210322_Smp_PPL_PS_C,2.259,134.06007,3117588,PPL,PS
RP,440_RP,210329_Smp_PPL_Aloha_A,0.667,114.89308,722816.3067947574,PPL,A
RP,440_RP,210329_Smp_PPL_Aloha_B,0.667,114.89308,394605.86614739115,PPL,A
RP,440_RP,210329_Smp_PPL_Aloha_C,0.667,114.89308,530255.8323935611,PPL,A
RP,440_RP,210329_Smp_PPL_PS_A,0.667,114.89308,319970.9230258101,PPL,PS
RP,440_RP,210329_Smp_PPL_PS_B,0.667,114.89308,171829.7180681821,PPL,PS
RP,440_RP,210329_Smp_PPL_PS_C,0.667,114.89308,332149.2981312449,PPL,PS
RP,4422_RP,210329_Smp_Aloha_A,0.705,222.09712,854194,CatEx,A
RP,4422_RP,210329_Smp_Aloha_B,0.705,222.09712,491158,CatEx,A
RP,4422_RP,210329_Smp_Aloha_C,0.705,222.09712,283228,CatEx,A
RP,4422_RP,210329_Smp_PS_A,0.705,222.09712,326132,CatEx,PS
RP,4422_RP,210329_Smp_PS_B,0.705,222.09712,556186,CatEx,PS
RP,4422_RP,210329_Smp_PS_C,0.705,222.09712,403866,CatEx,PS
RP,4442_RP,210329_Smp_PPL_Aloha_A,5.71,222.17021,297080,PPL,A
RP,4442_RP,210329_Smp_PPL_Aloha_B,5.71,222.17021,1845208,PPL,A
RP,4442_RP,210329_Smp_PPL_Aloha_C,5.71,222.17021,349778,PPL,A
RP,4442_RP,210329_Smp_PPL_PS_A,5.71,222.17021,4134630,PPL,PS
RP,4442_RP,210329_Smp_PPL_PS_B,5.71,222.17021,4825200,PPL,PS
RP,4442_RP,210329_Smp_PPL_PS_C,5.71,222.17021,3394660,PPL,PS
RP,4466_RP,210329_Smp_Aloha_A,9.418,222.5834,2701358.077965457,CatEx,A
RP,4466_RP,210329_Smp_Aloha_B,9.418,222.5834,2198667.524716153,CatEx,A
RP,4466_RP,210329_Smp_Aloha_C,9.418,222.5834,3263028.488090874,CatEx,A
RP,447_RP,210329_Smp_PPL_PS_A,4.288,115.07578,1616604,PPL,PS
RP,447_RP,210329_Smp_PPL_PS_B,4.288,115.07578,1306818,PPL,PS
RP,447_RP,210329_Smp_PPL_PS_C,4.288,115.07578,1118180,PPL,PS
RP,4478_RP,210329_Smp_Aloha_A,0.662,222.87921,1867928.42173613,CatEx,A
RP,4478_RP,210329_Smp_Aloha_B,0.662,222.87921,1720422.4571213513,CatEx,A
RP,4478_RP,210329_Smp_Aloha_C,0.662,222.87921,6509175.048370186,CatEx,A
RP,4478_RP,210329_Smp_PS_A,0.662,222.87921,3106695.45793583,CatEx,PS
RP,4478_RP,210329_Smp_PS_B,0.662,222.87921,5714598.105391253,CatEx,PS
RP,4478_RP,210329_Smp_PS_C,0.662,222.87921,1791282.5731590004,CatEx,PS
RP,4478_RP,210329_Smp_PPL_Aloha_A,0.662,222.87921,4190760.659327232,PPL,A
RP,4478_RP,210329_Smp_PPL_Aloha_B,0.662,222.87921,1166298.472300236,PPL,A
RP,4478_RP,210329_Smp_PPL_Aloha_C,0.662,222.87921,9615759.031165987,PPL,A
RP,4478_RP,210329_Smp_PPL_PS_A,0.662,222.87921,1576504.2323735948,PPL,PS
RP,4478_RP,210329_Smp_PPL_PS_B,0.662,222.87921,955343.6994218308,PPL,PS
RP,4478_RP,210329_Smp_PPL_PS_C,0.662,222.87921,4667300.635766054,PPL,PS
HILICPos,449_HILICPos,210322_Smp_Aloha_A,9.821,135.0475,113409432,CatEx,A
HILICPos,449_HILICPos,210322_Smp_Aloha_B,9.821,135.0475,101885464,CatEx,A
HILICPos,449_HILICPos,210322_Smp_Aloha_C,9.821,135.0475,112019856,CatEx,A
HILICPos,449_HILICPos,210322_Smp_PS_A,9.821,135.0475,68036280,CatEx,PS
HILICPos,449_HILICPos,210322_Smp_PS_B,9.821,135.0475,81431216,CatEx,PS
HILICPos,449_HILICPos,210322_Smp_PS_C,9.821,135.0475,67820808,CatEx,PS
HILICPos,45_HILICPos,210322_Smp_Aloha_A,9.333,76.1035,1619930,CatEx,A
HILICPos,45_HILICPos,210322_Smp_Aloha_B,9.333,76.1035,1433916,CatEx,A
HILICPos,45_HILICPos,210322_Smp_Aloha_C,9.333,76.1035,1096190,CatEx,A
HILICPos,45_HILICPos,210322_Smp_PS_A,9.333,76.1035,1404468,CatEx,PS
HILICPos,45_HILICPos,210322_Smp_PS_B,9.333,76.1035,1720022,CatEx,PS
HILICPos,45_HILICPos,210322_Smp_PS_C,9.333,76.1035,1287236,CatEx,PS
RP,4504_RP,210329_Smp_PPL_PS_A,4.815,223.09421,4382590,PPL,PS
RP,4504_RP,210329_Smp_PPL_PS_B,4.815,223.09421,1373908,PPL,PS
RP,4504_RP,210329_Smp_PPL_PS_C,4.815,223.09421,3715388,PPL,PS
RP,4518_RP,210329_Smp_PPL_Aloha_A,1.529,223.11766,2642632,PPL,A
RP,4518_RP,210329_Smp_PPL_Aloha_B,1.529,223.11766,2651910,PPL,A
RP,4518_RP,210329_Smp_PPL_Aloha_C,1.529,223.11766,2985368,PPL,A
RP,4518_RP,210329_Smp_PPL_PS_A,1.529,223.11766,1449298,PPL,PS
RP,4518_RP,210329_Smp_PPL_PS_B,1.529,223.11766,2160766,PPL,PS
RP,4518_RP,210329_Smp_PPL_PS_C,1.529,223.11766,2003724,PPL,PS
RP,4524_RP,210329_Smp_PPL_Aloha_A,2.012,223.15404,210280.1447319049,PPL,A
RP,4524_RP,210329_Smp_PPL_Aloha_B,2.012,223.15404,257631.78767672443,PPL,A
RP,4524_RP,210329_Smp_PPL_Aloha_C,2.012,223.15404,260658.2141079961,PPL,A
RP,4539_RP,210329_Smp_Aloha_A,0.707,223.88414,366993.51230327645,CatEx,A
RP,4539_RP,210329_Smp_Aloha_B,0.707,223.88414,292376.7526140291,CatEx,A
RP,4539_RP,210329_Smp_Aloha_C,0.707,223.88414,1324189.0695041018,CatEx,A
RP,4539_RP,210329_Smp_PS_A,0.707,223.88414,521334.54359415337,CatEx,PS
RP,4539_RP,210329_Smp_PS_B,0.707,223.88414,687423.9776789455,CatEx,PS
RP,4539_RP,210329_Smp_PS_C,0.707,223.88414,104050.07508664746,CatEx,PS
RP,4539_RP,210329_Smp_PPL_Aloha_A,0.707,223.88414,699941.9191720113,PPL,A
RP,4539_RP,210329_Smp_PPL_Aloha_B,0.707,223.88414,227337.1402854654,PPL,A
RP,4539_RP,210329_Smp_PPL_Aloha_C,0.707,223.88414,246047.24276962297,PPL,A
RP,4539_RP,210329_Smp_PPL_PS_A,0.707,223.88414,2488386.082953789,PPL,PS
RP,4539_RP,210329_Smp_PPL_PS_B,0.707,223.88414,4692177.333856786,PPL,PS
RP,4539_RP,210329_Smp_PPL_PS_C,0.707,223.88414,758890.5529800154,PPL,PS
HILICPos,454_HILICPos,210322_Smp_PPL_PS_A,5.776,136.0507,4531312,PPL,PS
HILICPos,454_HILICPos,210322_Smp_PPL_PS_B,5.776,136.0507,4556860,PPL,PS
HILICPos,454_HILICPos,210322_Smp_PPL_PS_C,5.776,136.0507,4873384,PPL,PS
RP,4540_RP,210329_Smp_Aloha_A,1.776,223.95668,2541426,CatEx,A
RP,4540_RP,210329_Smp_Aloha_B,1.776,223.95668,1644028,CatEx,A
RP,4540_RP,210329_Smp_Aloha_C,1.776,223.95668,816174,CatEx,A
RP,4540_RP,210329_Smp_PS_A,1.776,223.95668,1530972,CatEx,PS
RP,4540_RP,210329_Smp_PS_B,1.776,223.95668,1478476,CatEx,PS
RP,4540_RP,210329_Smp_PS_C,1.776,223.95668,646390,CatEx,PS
RP,4558_RP,210329_Smp_Aloha_A,0.699,224.11282,1394553.8778080745,CatEx,A
RP,4558_RP,210329_Smp_Aloha_B,0.699,224.11282,1161345.8185103529,CatEx,A
RP,4558_RP,210329_Smp_Aloha_C,0.699,224.11282,558330.4551967582,CatEx,A
RP,4558_RP,210329_Smp_PS_A,0.699,224.11282,170327.505476665,CatEx,PS
RP,4558_RP,210329_Smp_PS_B,0.699,224.11282,414011.7372753039,CatEx,PS
RP,4558_RP,210329_Smp_PS_C,0.699,224.11282,403874.716109064,CatEx,PS
RP,4566_RP,210329_Smp_PPL_Aloha_A,1.232,224.14932,2765440,PPL,A
RP,4566_RP,210329_Smp_PPL_Aloha_B,1.232,224.14932,3096112,PPL,A
RP,4566_RP,210329_Smp_PPL_Aloha_C,1.232,224.14932,3006324,PPL,A
RP,4567_RP,210329_Smp_Aloha_A,0.906,224.14941,1061082,CatEx,A
RP,4567_RP,210329_Smp_Aloha_B,0.906,224.14941,615348,CatEx,A
RP,4567_RP,210329_Smp_Aloha_C,0.906,224.14941,1140702,CatEx,A
RP,4567_RP,210329_Smp_PPL_Aloha_A,0.906,224.14941,4081574,PPL,A
RP,4567_RP,210329_Smp_PPL_Aloha_B,0.906,224.14941,4424258,PPL,A
RP,4567_RP,210329_Smp_PPL_Aloha_C,0.906,224.14941,4392360,PPL,A
RP,4588_RP,210329_Smp_PPL_Aloha_A,0.679,224.8647,1683420.6574544215,PPL,A
RP,4588_RP,210329_Smp_PPL_Aloha_B,0.679,224.8647,723879.1629922126,PPL,A
RP,4588_RP,210329_Smp_PPL_Aloha_C,0.679,224.8647,1459412.3548615228,PPL,A
RP,4588_RP,210329_Smp_PPL_PS_A,0.679,224.8647,836045.251959328,PPL,PS
RP,4588_RP,210329_Smp_PPL_PS_B,0.679,224.8647,668767.4378109741,PPL,PS
RP,4588_RP,210329_Smp_PPL_PS_C,0.679,224.8647,2469888.044691683,PPL,PS
RP,4589_RP,210329_Smp_Aloha_A,0.664,224.90013,1614230.6297154126,CatEx,A
RP,4589_RP,210329_Smp_Aloha_B,0.664,224.90013,496208.67493063107,CatEx,A
RP,4589_RP,210329_Smp_Aloha_C,0.664,224.90013,2055867.641878422,CatEx,A
RP,4589_RP,210329_Smp_PS_A,0.664,224.90013,891617.1024027842,CatEx,PS
RP,4589_RP,210329_Smp_PS_B,0.664,224.90013,1760144.1200042733,CatEx,PS
RP,4589_RP,210329_Smp_PS_C,0.664,224.90013,394140.25619787135,CatEx,PS
RP,4602_RP,210329_Smp_PPL_PS_A,2.592,225.08717,1766391.853400806,PPL,PS
RP,4602_RP,210329_Smp_PPL_PS_B,2.592,225.08717,1622470.459212686,PPL,PS
RP,4602_RP,210329_Smp_PPL_PS_C,2.592,225.08717,1878516.105179954,PPL,PS
RP,4603_RP,210329_Smp_Aloha_A,0.913,225.0872,1900568,CatEx,A
RP,4603_RP,210329_Smp_Aloha_B,0.913,225.0872,1715944,CatEx,A
RP,4603_RP,210329_Smp_Aloha_C,0.913,225.0872,1851490,CatEx,A
RP,4603_RP,210329_Smp_PS_A,0.913,225.0872,1318470,CatEx,PS
RP,4603_RP,210329_Smp_PS_B,0.913,225.0872,1369946,CatEx,PS
RP,4603_RP,210329_Smp_PS_C,0.913,225.0872,1704066,CatEx,PS
RP,4603_RP,210329_Smp_PPL_Aloha_A,0.913,225.0872,2019460,PPL,A
RP,4603_RP,210329_Smp_PPL_Aloha_B,0.913,225.0872,2226004,PPL,A
RP,4603_RP,210329_Smp_PPL_Aloha_C,0.913,225.0872,2366734,PPL,A
RP,4603_RP,210329_Smp_PPL_PS_A,0.913,225.0872,3143552,PPL,PS
RP,4603_RP,210329_Smp_PPL_PS_B,0.913,225.0872,1815798,PPL,PS
RP,4603_RP,210329_Smp_PPL_PS_C,0.913,225.0872,1813280,PPL,PS
RP,4628_RP,210329_Smp_Aloha_A,0.689,225.8812,233881.23268924575,CatEx,A
RP,4628_RP,210329_Smp_Aloha_B,0.689,225.8812,175214.6617356413,CatEx,A
RP,4628_RP,210329_Smp_Aloha_C,0.689,225.8812,828704.6253831985,CatEx,A
RP,4628_RP,210329_Smp_PS_A,0.689,225.8812,310535.91472578025,CatEx,PS
RP,4628_RP,210329_Smp_PS_B,0.689,225.8812,449960.2020507694,CatEx,PS
RP,4628_RP,210329_Smp_PS_C,0.689,225.8812,62279.79696631488,CatEx,PS
RP,4628_RP,210329_Smp_PPL_Aloha_A,0.689,225.8812,211872.1453210236,PPL,A
RP,4628_RP,210329_Smp_PPL_Aloha_B,0.689,225.8812,157115.67564554204,PPL,A
RP,4628_RP,210329_Smp_PPL_Aloha_C,0.689,225.8812,175005.13334066782,PPL,A
RP,4628_RP,210329_Smp_PPL_PS_A,0.689,225.8812,1579544.7523271025,PPL,PS
RP,4628_RP,210329_Smp_PPL_PS_B,0.689,225.8812,3122085.7167062745,PPL,PS
RP,4628_RP,210329_Smp_PPL_PS_C,0.689,225.8812,484911.0421541624,PPL,PS
HILICPos,463_HILICPos,210322_Smp_Aloha_A,5.593,136.99437,17215684,CatEx,A
HILICPos,463_HILICPos,210322_Smp_Aloha_B,5.593,136.99437,16055636,CatEx,A
HILICPos,463_HILICPos,210322_Smp_Aloha_C,5.593,136.99437,38774620,CatEx,A
HILICPos,463_HILICPos,210322_Smp_PS_A,5.593,136.99437,14343076,CatEx,PS
HILICPos,463_HILICPos,210322_Smp_PS_B,5.593,136.99437,15590940,CatEx,PS
HILICPos,463_HILICPos,210322_Smp_PS_C,5.593,136.99437,15604430,CatEx,PS
RP,4634_RP,210329_Smp_PPL_Aloha_A,1.418,226.03894,566555.5922549616,PPL,A
RP,4634_RP,210329_Smp_PPL_Aloha_B,1.418,226.03894,511925.3258497975,PPL,A
RP,4634_RP,210329_Smp_PPL_Aloha_C,1.418,226.03894,1107500.347804811,PPL,A
RP,4634_RP,210329_Smp_PPL_PS_A,1.418,226.03894,1368384.157641401,PPL,PS
RP,4634_RP,210329_Smp_PPL_PS_B,1.418,226.03894,657227.25560823665,PPL,PS
RP,4634_RP,210329_Smp_PPL_PS_C,1.418,226.03894,1390049.9219765882,PPL,PS
RP,4644_RP,210329_Smp_PPL_Aloha_A,0.911,226.10738,1036332,PPL,A
RP,4644_RP,210329_Smp_PPL_Aloha_B,0.911,226.10738,1014258,PPL,A
RP,4644_RP,210329_Smp_PPL_Aloha_C,0.911,226.10738,1688178,PPL,A
RP,4644_RP,210329_Smp_PPL_PS_A,0.911,226.10738,947818,PPL,PS
RP,4644_RP,210329_Smp_PPL_PS_B,0.911,226.10738,970018,PPL,PS
RP,4644_RP,210329_Smp_PPL_PS_C,0.911,226.10738,1250776,PPL,PS
RP,4653_RP,210329_Smp_PPL_Aloha_A,1.514,226.1649,6731158,PPL,A
RP,4653_RP,210329_Smp_PPL_Aloha_B,1.514,226.1649,7308974,PPL,A
RP,4653_RP,210329_Smp_PPL_Aloha_C,1.514,226.1649,7158800,PPL,A
HILICPos,466_HILICPos,210322_Smp_Aloha_A,10.91,137.03781,1224250,CatEx,A
HILICPos,466_HILICPos,210322_Smp_Aloha_B,10.91,137.03781,1212050,CatEx,A
HILICPos,466_HILICPos,210322_Smp_Aloha_C,10.91,137.03781,990814,CatEx,A
HILICPos,466_HILICPos,210322_Smp_PS_A,10.91,137.03781,1179480,CatEx,PS
HILICPos,466_HILICPos,210322_Smp_PS_B,10.91,137.03781,1324422,CatEx,PS
HILICPos,466_HILICPos,210322_Smp_PS_C,10.91,137.03781,1275160,CatEx,PS
RP,466_RP,210329_Smp_PPL_Aloha_A,0.891,116.07083,2418553.8470932306,PPL,A
RP,466_RP,210329_Smp_PPL_Aloha_B,0.891,116.07083,2034601.121392881,PPL,A
RP,466_RP,210329_Smp_PPL_Aloha_C,0.891,116.07083,1408752.8140623176,PPL,A
HILICPos,467_HILICPos,210322_Smp_PPL_PS_A,7.811,137.04587,2177698.6905907616,PPL,PS
HILICPos,467_HILICPos,210322_Smp_PPL_PS_B,7.811,137.04587,2443183.185854193,PPL,PS
HILICPos,467_HILICPos,210322_Smp_PPL_PS_C,7.811,137.04587,2374487.882065554,PPL,PS
RP,467_RP,210329_Smp_Aloha_A,0.718,116.07086,34991233.77094209,CatEx,A
RP,467_RP,210329_Smp_Aloha_B,0.718,116.07086,40601143.25111516,CatEx,A
RP,467_RP,210329_Smp_Aloha_C,0.718,116.07086,18709541.721081503,CatEx,A
HILICPos,468_HILICPos,210322_Smp_PPL_Aloha_A,6.856,137.04588,5222796,PPL,A
HILICPos,468_HILICPos,210322_Smp_PPL_Aloha_B,6.856,137.04588,5222746,PPL,A
HILICPos,468_HILICPos,210322_Smp_PPL_Aloha_C,6.856,137.04588,5456656,PPL,A
